[LOG] 🚀 Démarrage de la traduction...
[LOG] ⏩ Fichier déjà traduit: Improved_Abjuration_kyTSjmFBzZAgtszu.json
[LOG] ⏩ Fichier déjà traduit: Improved_Battlefist_KDcKBGy9EcQDNkd0.json
[LOG] ⏩ Fichier déjà traduit: Improved_Combat_Superiority_85veE4vLxjdERg5S.json
[LOG] ⏩ Fichier déjà traduit: Improved_Critical_MaTXh5lzuQ9b8uTa.json
[LOG] ⏩ Fichier déjà traduit: Improved_Defender_VbOUaU7KqAoL4ahu.json
[LOG] ⏩ Fichier déjà traduit: Improved_Divine_Smite_t02O9KxEfdYmeORT.json
[LOG] ⏩ Fichier déjà traduit: Improved_Duplicity_eAr5W23rodMVOlUs.json
[LOG] ⏩ Fichier déjà traduit: Improved_Flare_xXdYLrx6IFhjRKa4.json
[LOG] ⏩ Fichier déjà traduit: Improved_Minor_Illusion_MEF9RWi2ygsLIZGE.json
[LOG] ⏩ Fichier déjà traduit: Improved_Reaper_eJAZ82fsSbpbJCGh.json
[LOG] ⏩ Fichier déjà traduit: Improved_War_Magic_nE2A6QHFzUAIHe57.json
[LOG] ⏩ Fichier déjà traduit: Indestructible_Life_ZnBzpzSp4MLCUGhl.json
[LOG] ⏩ Fichier déjà traduit: Indomitable_Might_viLfUMLQCZrNf6YE.json
[LOG] ⏩ Fichier déjà traduit: Indomitable_qe7VyqFEtMmT0LqZ.json
[LOG] ⏩ Fichier déjà traduit: Inescapable_Destruction_aBBDnICKWT7nsORv.json
[LOG] ⏩ Fichier déjà traduit: Infectious_Fury_rC4htaWFc8OLgylP.json
[LOG] ⏩ Fichier déjà traduit: Infectious_Inspiration_mJSGhQ7R8B7etHD3.json
[LOG] ⏩ Fichier déjà traduit: Infiltration_Expertise_HmW6D9CjzJGqbmFI.json
[LOG] ⏩ Fichier déjà traduit: Infuse_Item_MN8Bu2KpsRwxN1Bc.json
[LOG] ⏩ Fichier déjà traduit: Infusion__Arcane_Propulsion_Armor_hEpK0xpPbrPPqAwE.json
[LOG] ⏩ Fichier déjà traduit: Infusion__Armor_of_Magical_Strength_xgKRFuCHqL7v3PVH.json
[LOG] ⏩ Fichier déjà traduit: Infusion__Boots_of_the_Winding_Path_iFfgsJHMugrde22U.json
[LOG] ⏩ Fichier déjà traduit: Infusion__Enhanced_Arcane_Focus_aj7mwkvwaoqWDFx6.json
[LOG] ⏩ Fichier déjà traduit: Infusion__Enhanced_Defense_UXhGn8pIdtKEtbFi.json
[LOG] ⏩ Fichier déjà traduit: Infusion__Enhanced_Weapon_xrHJ3CWxvSantjTb.json
[LOG] ⏩ Fichier déjà traduit: Infusion__Helm_of_Awareness_6CWy3BqcgRpMihhn.json
[LOG] ⏩ Fichier déjà traduit: Infusion__Homunculus_Servant_BaGKIrJ1g9x8zxv6.json
[LOG] ⏩ Fichier déjà traduit: Infusion__Mind_Sharpener_6cZXtoxyefmvlBbL.json
[LOG] ⏩ Fichier déjà traduit: Infusion__Radiant_Weapon_r2U5q6tPJwvKuP34.json
[LOG] ⏩ Fichier déjà traduit: Infusion__Repeating_Shot_jQUHNG1CV4aSXgNc.json
[LOG] ⏩ Fichier déjà traduit: Infusion__Replicate_Magic_Item_mMpAQkEpZ5BI3msu.json
[LOG] ⏩ Fichier déjà traduit: Infusion__Repulsion_Shield_gNl9CKGgDtHm5QOo.json
[LOG] ⏩ Fichier déjà traduit: Infusion__Resistant_Armor_9QCDLd5T5BPyt43M.json
[LOG] ⏩ Fichier déjà traduit: Infusion__Returning_Weapon_RCOMGhM8p0GozX8W.json
[LOG] ⏩ Fichier déjà traduit: Infusion__Spell_Refueling_Ring_DKfN1gzPQxX2GN4n.json
[LOG] ⏩ Fichier déjà traduit: Innate_Psionics_JMEqRa7ZmoE7iaoM.json
[LOG] ⏩ Fichier déjà traduit: Insightful_Fighting_tRsVzrtHsL5KuYjd.json
[LOG] ⏩ Fichier déjà traduit: Insightful_Manipulator_WfLXxOEUYgjjE2nG.json
[LOG] ⏩ Fichier déjà traduit: Inspiring_Surge_KcsorDgWkUelDjwU.json
[LOG] ⏩ Fichier déjà traduit: Instinctive_Charm_zbdWREU4evYb1ED9.json
[LOG] ⏩ Fichier déjà traduit: Instinctive_Pounce__Optional__dJMOtLefsGszLNV1.json
[LOG] ⏩ Fichier déjà traduit: Intimidating_Presence_R1BZICws6KJLKXmk.json
[LOG] ⏩ Fichier déjà traduit: Intoxicated_Frenzy_FP1kW8Jm7xQKxxRI.json
[LOG] ⏩ Fichier déjà traduit: Inured_to_Undeath_uccZbjcdFRcpxn3d.json
[LOG] ⏩ Fichier déjà traduit: Invincible_Conqueror_D1VX682yEsH7K28D.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Agonizing_Blast_1KPwdzsd8GcaWOus.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Armor_of_Shadows_GfGaurumlLb4NNJW.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Ascendant_Step_FckfuDhZy4eOj4QJ.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Aspect_de_la_lune_1XUwTAHntDjy0uye.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Beast_Speech_g3UuelwRArGOUdDS.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Beguiling_Influence_TpFuS6ATzS6jmoh2.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Bewitching_Whispers_8acpBqtGAxHPIjJz.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Bond_of_the_Talisman_S5PJVxsTUuFmIHW4.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Book_of_Ancient_Secrets_Tv69zzDNsI3lxWaR.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Chains_of_Carceri_a4cMJVOb5DcJP5pY.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Cloak_of_Flies_r3EVoJvMVTnCfodQ.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Devil_s_Sight_BDrn0RrQnQvBRUS7.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Dreadful_Word_ZHj4nSj5DemZabGn.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Eldritch_Mind_hVPi53CXojxsmq54.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Eldritch_Sight_bltRxsFtK5M1QMgT.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Eldritch_Smite_A774ZW6p5gvHzP8y.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Eldritch_Spear_VjeWN0VrbqZ4KrN3.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Eyes_of_the_Rune_Keeper_8sxWvoIiA06GPDcN.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Far_Scribe_rZyiTdEA9JP2Bgwa.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Fiendish_Vigor_5VRqE1kZYGCj8aKY.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Gaze_of_Two_Minds_kWaUCI1WfHnLhQe7.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Ghostly_Gaze_upZctp4Pv59IE8SV.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Gift_of_the_Depths_ayvuXSRBQVBlkfBn.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Gift_of_the_Ever_Living_Ones_mfX9oCUsnGUCoger.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Gift_of_the_Protectors_hTV31zDj5JIw3DIZ.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Grasp_of_Hadar_rp8XvVMmJGCL6BAJ.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Improved_Pact_Weapon_eAXSa7VcNwE98knc.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Investment_of_the_Chain_Master_11Kf8IauENQ2BwWk.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Lance_of_Lethargy_KYCHgqx5v3WZqTZk.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Life_Drinker_xU7rqaNEOONafBoH.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Maddening_Hex_RnPcrXVcn1xSHWyX.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Mask_of_Many_Faces_lYyS1XKpmBS4kdqY.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Master_of_Myriad_Forms_om40Dl7VnpxhM2Gy.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Minions_of_Chaos_9pQVB3J3ndUff2aU.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Mire_the_Mind_9AJYxCT1uMssrrof.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Misty_Visions_7qp3vuJZ4j21x5d4.json
[LOG] ⏩ Fichier déjà traduit: Invocation__One_With_Shadows_mS6rnP0h9HxJWzri.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Otherwordly_Leap_R6NTRD5PlIDxA69D.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Protection_of_the_Talisman_njO5LPI92WTaCPAf.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Rebuke_of_the_Talisman_Nw9JjJeLXufcauhB.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Relentless_Hex_CCrPX1fR0PoQCbvk.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Repelling_Blast_UnEJu5YLGP1R6sAM.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Sculptor_of_Flesh_EWyIuSrbfpr5Dims.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Shroud_of_Shadow_6LjK5f180SBKL1k2.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Sign_of_Ill_Omen_tejEUCzkm3R8aWtL.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Thief_of_Five_Fates_9MozG3U3v8anCAAA.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Thirsting_Blade_XiFzWtNegAbBfMQT.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Tomb_of_Levistus_RJ9lV2U0jyDkIDX0.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Trickster_s_Escape_Pd4BeFElEI6Lzo84.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Undying_Servitude_fIOUnpTfJFiFqIcO.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Visions_of_Distant_Realms_FnG5HrZOEytILtFr.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Voice_of_the_Chain_Master_i8i3Tp9sw1Ih6wph.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Whispers_of_the_Grave_aiqZnrGme8x9hkGP.json
[LOG] ⏩ Fichier déjà traduit: Invocation__Witch_Sight_194p5hJOQFcYxYGp.json
[LOG] ⏩ Fichier déjà traduit: Iron_Mind_MkXD2VZ5dwxOz3PZ.json
[LOG] ⏩ Fichier déjà traduit: Jack_of_All_Trades_k4LVEvCK7z7uRy50.json
[LOG] ⏩ Fichier déjà traduit: Keeper_of_Souls_strm67MYHHQfkJdr.json
[LOG] ⏩ Fichier déjà traduit: Kensei_s_Shot_jP7YbtsabgyeLnFV.json
[LOG] ⏩ Fichier déjà traduit: Ki_Empowered_Strikes_agYusZw3SdVWcJeH.json
[LOG] ⏩ Fichier déjà traduit: Ki_Fueled_Attack_SodL6WSDRJ4L8Jxh.json
[LOG] ⏩ Fichier déjà traduit: Ki__Diamond_Soul_MEva68JklssBrhfE.json
[LOG] ⏩ Fichier déjà traduit: Ki__Empty_Body_WeUsXbNan6DrTNXM.json
[LOG] ⏩ Fichier déjà traduit: Ki__Flurry_of_Blows_nDupigAtTVJsOVXS.json
[LOG] ⏩ Fichier déjà traduit: Ki__Patient_Defense_c2iGoJHgTN39yVoP.json
[LOG] ⏩ Fichier déjà traduit: Ki__Step_of_the_Wind_15NZ63RatpU4lQaZ.json
[LOG] ⏩ Fichier déjà traduit: Ki__Stunning_Strike_VfJx1Vk5BWYZpEao.json
[LOG] ⏩ Fichier déjà traduit: Ki_imsZ2GYUPlwCQqqy.json
[LOG] ⏩ Fichier déjà traduit: Know_Your_Enemy_O5XXu5gLObOLVnl8.json
[LOG] ⏩ Fichier déjà traduit: Land_s_Stride_WRP5KBRmO2sZ9MDv.json
[LOG] ⏩ Fichier déjà traduit: Land_s_Stride__Ranger__dRLX9IzUlWkGQHwR.json
[LOG] ⏩ Fichier déjà traduit: Lay_on_Hands_T6La8PzJ61KXKDR0.json
[LOG] ⏩ Fichier déjà traduit: Legion_of_One_Qlri1kXZqE5MO2k8.json
[LOG] ⏩ Fichier déjà traduit: Lien_avec_une_arme_eCZkP7lGRryyoaNJ.json
[LOG] ⏩ Fichier déjà traduit: Limited_Wish_E2ruTMdoPisU6eWO.json
[LOG] ⏩ Fichier déjà traduit: Living_Legend_ZKuq17uS1eZ5y7w1.json
[LOG] ⏩ Fichier déjà traduit: Mage_Hand_Legerdemain_ifSDxpmQ3Cm1X8tN.json
[LOG] ⏩ Fichier déjà traduit: Magic_Arrow_T48DiA8kcQ63Kl6Q.json
[LOG] ⏩ Fichier déjà traduit: Magic_Awareness_WFdkjjZiRlmBJ3CX.json
[LOG] ⏩ Fichier déjà traduit: Magic_Item_Adept_sYCeaQEmlschHs5a.json
[LOG] ⏩ Fichier déjà traduit: Magic_Item_Master_YWkC2MfY6SAISDFA.json
[LOG] ⏩ Fichier déjà traduit: Magic_Item_Savant_vTZxj7flmsDFVqsa.json
[LOG] ⏩ Fichier déjà traduit: Magic_User_s_Nemesis_BekfdY6ZtfNMzE6b.json
[LOG] ⏩ Fichier déjà traduit: Magical_Ambush_HXaX1Q2VvNGLcOlM.json
[LOG] ⏩ Fichier déjà traduit: Magical_Guidance__Optional__xM9lGwcp9keNPPt2.json
[LOG] ⏩ Fichier déjà traduit: Magical_Inspiration__Optional__5oUbTfa4T36Igq2u.json
[LOG] ⏩ Fichier déjà traduit: Magical_Secrets_L88KQ8jJAzTKGqB3.json
[LOG] ⏩ Fichier déjà traduit: Magical_Tinkering_I0pr0WP873mZBnpk.json
[LOG] ⏩ Fichier déjà traduit: Malleable_Illusions_8JL8rHk8PKQzfIjy.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Ambush_9yKUW9K0NTFj7mLg.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Bait_and_Switch_yxBoSdAEljw6aJAS.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Brace_zeh9o47AkLot00fO.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Commander_s_Strike_WZpk89ekQcF6dkbw.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Commanding_Presence_9s4z0OIaJHIJzVIG.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Disarming_Attack_J2QAVKt5PaZStu97.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Distracting_Strike_vINl0YpVW97RkpYd.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Evasive_Footwork_NSB6jAKl4o0F2VDC.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Feinting_Attack_dGNR9rJ4zEPpglzC.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Goading_Attack_W6LOkupNGWRKINiZ.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Grappling_Strike_1pA9Kiz1wGzcLPan.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Lunging_Attack_h2wfWfXxz0KbEZFE.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Maneuvering_Attack_ccq7bNmJvONtSpEx.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Menacing_Attack_v26WKVMiPTx9wLDa.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Parry_Wo5YvlrpI9Woge7h.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Precision_Attack_Oet2zBXLL7W5o5OC.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Pushing_Attack_YdwSMplmB6aMgTGm.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Quick_Toss_RdyA2M1NcIjzMRzr.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Rally_JTJDebeww5hvm4zQ.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Riposte_JWB4jRJWdiTuZm8m.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Sweeping_Attack_5GWSmhOoWwMmMiaE.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Tactical_Assessment_GeIjrhg9dO7tthA7.json
[LOG] ⏩ Fichier déjà traduit: Maneuver__Trip_Attack_fDW0XCkWJMcmG0Q9.json
[LOG] ⏩ Fichier déjà traduit: Manifest_Echo_81ul0PpWFvrm98gb.json
[LOG] ⏩ Fichier déjà traduit: Manifest_Mind_4oFL6W26LpIQ0H1H.json
[LOG] ⏩ Fichier déjà traduit: Mantle_of_Inspiration_8tsoRZcukJ9GPf49.json
[LOG] ⏩ Fichier déjà traduit: Mantle_of_Majesty_3yKbeeEbI69AhlOC.json
[LOG] ⏩ Fichier déjà traduit: Mantle_of_Whispers_yJXK5MCfmL7nRDnO.json
[LOG] ⏩ Fichier déjà traduit: Martial_Archetype_pZDVnNMUggT2YUts.json
[LOG] ⏩ Fichier déjà traduit: Martial_Arts_TMeKDQLocSb3loVv.json
[LOG] ⏩ Fichier déjà traduit: Martial_Versatility__Optional__QLq0LBSoLTwE0Khy.json
[LOG] ⏩ Fichier déjà traduit: Martial_Versatility__Optional__Rr1iqzQUdVgcQegX.json
[LOG] ⏩ Fichier déjà traduit: Martial_Versatility__Optional__uuKPEtXmufkZhyGN.json
[LOG] ⏩ Fichier déjà traduit: Master_Duelist_9RZva5RTi6gZJYu1.json
[LOG] ⏩ Fichier déjà traduit: Master_Scriviner_J06pQngQbcCvvbW9.json
[LOG] ⏩ Fichier déjà traduit: Master_Transmuter_cxa7dDI66cDfIZ7q.json
[LOG] ⏩ Fichier déjà traduit: Master_of_Hexes_eXp3ZAp07obpS8mj.json
[LOG] ⏩ Fichier déjà traduit: Master_of_Intrigue_Y1kFWXIJsShA0W48.json
[LOG] ⏩ Fichier déjà traduit: Master_of_Nature_LfkOr7NX1QHpIPIg.json
[LOG] ⏩ Fichier déjà traduit: Master_of_Runes_FlJuKXPIxZuYg3ja.json
[LOG] ⏩ Fichier déjà traduit: Master_of_Tactics_b93IT3MSWqMeakoB.json
[LOG] ⏩ Fichier déjà traduit: Master_s_Flourish_KSXrbLrj0uYIoZmx.json
[LOG] ⏩ Fichier déjà traduit: Mastermaker_Spells_93sZwwHBqqCQNN4Z.json
[LOG] ⏩ Fichier déjà traduit: Mastery_of_Death_o6ZXrUr6eTQqJhIM.json
[LOG] ⏩ Fichier déjà traduit: Metamagic__Careful_Spell_KKxMb0FyOgOGKhLT.json
[LOG] ⏩ Fichier déjà traduit: Metamagic__Distant_Spell_A5yrEpqQSXXnyas7.json
[LOG] ⏩ Fichier déjà traduit: Metamagic__Empowered_Spell_nxE6rUqzqb5RXiFo.json
[LOG] ⏩ Fichier déjà traduit: Metamagic__Extended_Spell_DF2gUqdTCPl1L7wD.json
[LOG] ⏩ Fichier déjà traduit: Metamagic__Heightened_Spell_g1Qw9swbH7cNBAxJ.json
[LOG] ⏩ Fichier déjà traduit: Metamagic__Quickened_Spell_fU0USJUpzWGeqKwm.json
[LOG] ⏩ Fichier déjà traduit: Metamagic__Seeking_Spell_qeB5ElOG2Xqj03Am.json
[LOG] ⏩ Fichier déjà traduit: Metamagic__Subtle_Spell_ojsCOOLZaQRWYONT.json
[LOG] ⏩ Fichier déjà traduit: Metamagic__Transmuted_Spell_5Vz8htPAi4S0xT49.json
[LOG] ⏩ Fichier déjà traduit: Metamagic__Twinned_Spell_Kyo96bdDRpO1FiOo.json
[LOG] ⏩ Fichier déjà traduit: Metamagic_jFf6aDX2Ze409fwr.json
[LOG] ⏩ Fichier déjà traduit: Mighty_Summoner_POrdHLcOOYHXsigs.json
[LOG] ⏩ Fichier déjà traduit: Mighty_Swarm_9GoNX7hIGT04wjoN.json
[LOG] ⏩ Fichier déjà traduit: Mind_Devourer_ZUg4dZJTRdiacPlS.json
[LOG] ⏩ Fichier déjà traduit: Mind_Vampire_d7ztWWvo2rBJ5Xpy.json
[LOG] ⏩ Fichier déjà traduit: Mindless_Rage_69HWbVrQY0xwF39K.json
[LOG] ⏩ Fichier déjà traduit: Minor_Alchemy_hOfnW7leuT7j1GY2.json
[LOG] ⏩ Fichier déjà traduit: Minor_Conjuration_aaguAzkotj1e3uap.json
[LOG] ⏩ Fichier déjà traduit: Misdirection_iKr5XL6q3ADmPhem.json
[LOG] ⏩ Fichier déjà traduit: Misty_Escape_ubA140etu8ItPhMo.json
[LOG] ⏩ Fichier déjà traduit: Misty_Wanderer_nVYpYOhCNitedRw1.json
[LOG] ⏩ Fichier déjà traduit: Momentary_Stasis_O8L9dAco7qeTmyNz.json
[LOG] ⏩ Fichier déjà traduit: Monastic_Tradition_suZRv1R1XScEEwke.json
[LOG] ⏩ Fichier déjà traduit: Monster_Slayer_Magic_ogZtoNKz77UejefT.json
[LOG] ⏩ Fichier déjà traduit: Mortal_Bulwark_R5fU3ugTRclKr4VX.json
[LOG] ⏩ Fichier déjà traduit: Multiattack__Volley_j3PLT9O5iYUBBMtB.json
[LOG] ⏩ Fichier déjà traduit: Multiattack__Whirlwind_Attack_0Evhgf91r1BGRz89.json
[LOG] ⏩ Fichier déjà traduit: Multiattack_uoA24zoqu8WTkTtx.json
[LOG] ⏩ Fichier déjà traduit: Mystic_Arcanum_3D94BbH1WuYPzMCl.json
[LOG] ⏩ Fichier déjà traduit: Mystical_Connection_s5OOOo1XLlLHTP28.json
[LOG] ⏩ Fichier déjà traduit: Natural_Explorer_GKGqsUgdtUcP7Ac7.json
[LOG] ⏩ Fichier déjà traduit: Natural_Recovery_WIW59cixGTR0TBaE.json
[LOG] ⏩ Fichier déjà traduit: Nature_s_Sanctuary_g0n2DKfFnAsdvUWR.json
[LOG] ⏩ Fichier déjà traduit: Nature_s_Veil__Optional__HbFCc9NZx6OAZDRt.json
[LOG] ⏩ Fichier déjà traduit: Nature_s_Ward_MX6zrdwrBuMGOgyy.json
[LOG] ⏩ Fichier déjà traduit: Necromancy_Savant_ZUfdqPL6KHxzLCpy.json
[LOG] ⏩ Fichier déjà traduit: Necrotic_Husk_r8ttFTTjXxPxrgmM.json
[LOG] ⏩ Fichier déjà traduit: Note_of_Potential_Bl9OubeMoJMgmLsy.json
[LOG] ⏩ Fichier déjà traduit: Oceanic_Soul_6PxOTvY5tNW9oy4M.json
[LOG] ⏩ Fichier déjà traduit: One_with_the_Blade_mVE5uHZLr3cMyNvJ.json
[LOG] ⏩ Fichier déjà traduit: One_with_the_Word_cKBi83Vba4GBqtJI.json
[LOG] ⏩ Fichier déjà traduit: Open_Hand_Technique_85kByDYE0FbLFO9U.json
[LOG] ⏩ Fichier déjà traduit: Opportunist_mCoRVB2xEPxEAbmb.json
[LOG] ⏩ Fichier déjà traduit: Order_s_Wrath_bHyP9gqdYHSpmnXz.json
[LOG] ⏩ Fichier déjà traduit: Otherworldly_Glamour_e7KFD14xxiB0ddoY.json
[LOG] ⏩ Fichier déjà traduit: Otherworldly_Patron_apPfqevYW5APWhXx.json
[LOG] ⏩ Fichier déjà traduit: Overchannel_lCOMbJDALDqUsdfw.json
[LOG] ⏩ Fichier déjà traduit: Pact_Boon_MKwqTl6B24sT1OMB.json
[LOG] ⏩ Fichier déjà traduit: Pact_Magic_1Pc4f4mIeuXtf7Ah.json
[LOG] ⏩ Fichier déjà traduit: Pact_of_the_Blade_aAwFjNyuxLQaz32h.json
[LOG] ⏩ Fichier déjà traduit: Pact_of_the_Chain_Wb6ueN4eIAii8UU7.json
[LOG] ⏩ Fichier déjà traduit: Pact_of_the_Talisman_Q8fVPYtupnrDAgkB.json
[LOG] ⏩ Fichier déjà traduit: Pact_of_the_Tome_UpTHV5KtwU061QsI.json
[LOG] ⏩ Fichier déjà traduit: Panache_gvZGzVmF60IEdqIG.json
[LOG] ⏩ Fichier déjà traduit: Path_of_the_Kensei_PI5BnTOWrGq8VrHq.json
[LOG] ⏩ Fichier déjà traduit: Peerless_Skill_YPcjTqeknnkm5FIW.json
[LOG] ⏩ Fichier déjà traduit: Perfect_Self_cB3fBc8yVPWFhy5V.json
[LOG] ⏩ Fichier déjà traduit: Perfected_Armor_K8USLHLdNjgm7cIe.json
[LOG] ⏩ Fichier déjà traduit: Perfected_Bond_qknoWxbUi4eYMfKW.json
[LOG] ⏩ Fichier déjà traduit: Perfected_Guardian_WtulL84Sv1VZlH4T.json
[LOG] ⏩ Fichier déjà traduit: Perfected_Infiltrator_nDUpKP0d2BeS8eq3.json
[LOG] ⏩ Fichier déjà traduit: Performance_of_Creation_fvowDAZBEBQbxaHG.json
[LOG] ⏩ Fichier déjà traduit: Persistent_Rage_OpJDZjXpenuXMPIo.json
[LOG] ⏩ Fichier déjà traduit: Physician_s_Touch_NYqFGEuTRReX8Ow6.json
[LOG] ⏩ Fichier déjà traduit: Planar_Warrior_HANHx20WiLJt31LU.json
[LOG] ⏩ Fichier déjà traduit: Portent_3VNBDYF9rx1LtV6H.json
[LOG] ⏩ Fichier déjà traduit: Potent_Cantrip_x8dhAOljhUQOg4sC.json
[LOG] ⏩ Fichier déjà traduit: Potent_Psionics_fdCbHj9GSvQ50HGK.json
[LOG] ⏩ Fichier déjà traduit: Potent_Spellcasting_Y0TiHzqy4u7xqFMX.json
[LOG] ⏩ Fichier déjà traduit: Pouvoir_psionique_Chevalier_Psi__eCbe7KDm9HzmZ3wm.json
[LOG] ⏩ Fichier déjà traduit: Power_Surge_T79ZeYM3eaJByA8V.json
[LOG] ⏩ Fichier déjà traduit: Primal_Awareness__Optional__pF6YzhwYLqZkrtfC.json
[LOG] ⏩ Fichier déjà traduit: Primal_Champion_rBpKyEpExKhG4Hwv.json
[LOG] ⏩ Fichier déjà traduit: Primal_Companion__Optional__ufPFNhC7dz9bWnJZ.json
[LOG] ⏩ Fichier déjà traduit: Primal_Knowledge__Optional__cQMsfNnpGk1hTpDd.json
[LOG] ⏩ Fichier déjà traduit: Primal_Path_zDfdDhOy4y6CBpvT.json
[LOG] ⏩ Fichier déjà traduit: Primal_Strike_AF08gB19K86YbG4W.json
[LOG] ⏩ Fichier déjà traduit: Primeval_Awareness_BMRXDrnJcp28Bz5j.json
[LOG] ⏩ Fichier déjà traduit: Projected_Ward_FkBOMLSj0B2PZthB.json
[LOG] ⏩ Fichier déjà traduit: Prosthesis_Expertise_RBBFHETHwbA3hx92.json
[LOG] ⏩ Fichier déjà traduit: Protective_Bond_J4OE6z417llf4QQa.json
[LOG] ⏩ Fichier déjà traduit: Protective_Spirit_2ec8pwYmgaKzTq00.json
[LOG] ⏩ Fichier déjà traduit: Psion_wSmBDVfH5crGpnDW.json
[LOG] ⏩ Fichier déjà traduit: Psionic_Archetype_66uX8Ai7pHusnvdv.json
[LOG] ⏩ Fichier déjà traduit: Psionic_Body__Optional__y0NlUVnxlKHOwTpN.json
[LOG] ⏩ Fichier déjà traduit: Psionic_Energy__Psi_Warrior__ZiuqJbJNPDWwW8No.json
[LOG] ⏩ Fichier déjà traduit: Psionic_Energy__Soulknife__mVKtOzsuLaKbRJts.json
[LOG] ⏩ Fichier déjà traduit: Psionic_Mastery_vX8wvBt0G5641Skw.json
[LOG] ⏩ Fichier déjà traduit: Psionic_Power__Homing_Strikes_Hv3gL4A2AzLMFwpn.json
[LOG] ⏩ Fichier déjà traduit: Psionic_Power__Protective_Field_SvE0qsLS3Wx6B7C7.json
[LOG] ⏩ Fichier déjà traduit: Psionic_Power__Psi_Bolstered_Knack_Q7cPixi3D29NShOL.json
[LOG] ⏩ Fichier déjà traduit: Psionic_Power__Psi_Powered_Leap_GHh44Iz4OG5oqDrU.json
